"targetID","Indication"
"T87467","Folate deficiency anaemia [ICD-11: 3A02] Approved"
"T87467","Nutritional deficiency [ICD-11: 5B50-5B71] Approved"
"T87554","COVID-19 [ICD-11: 1D6Y] Phase 3 Trial"
"T87554","Myelofibrosis [ICD-11: 2A22] Phase 3 Trial"
"T87554","Myeloproliferative neoplasm [ICD-11: 2A20] Investigative"
"T87608","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Discontinued in Phase 1"
"T87633","COVID-19 [ICD-11: 1D6Y] Phase 2 Trial"
"T87670","Attention deficit hyperactivity disorder [ICD-11: 6A05] Approved"
"T87675","Acute diabete complication [ICD-11: 5A2Y] Phase 3"
"T87675","Lung cancer [ICD-11: 2C25] Phase 3"
"T87675","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T87675","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2"
"T87675","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T87675","Liver cancer [ICD-11: 2C12] Phase 2"
"T87675","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 2"
"T87675","Prostate cancer [ICD-11: 2C82] Phase 2"
"T87686","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1/2"
"T87686","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 1/2"
"T87686","Mature B-cell lymphoma [ICD-11: 2A85] Phase 1/2"
"T87686","Leukaemia [ICD-11: 2A60-2B33] Investigative"
"T87689","Skeletal anomaly [ICD-11: LD24] Phase 3"
"T87742","Cardiac arrhythmia [ICD-11: BC9Z] Phase 2"
"T87742","Supraventricular tachyarrhythmia [ICD-11: BC81] Phase 2"
"T87749","Muscle disorder [ICD-11: FB32-FB3Z] Phase 2"
"T87749","Muscular atrophy [ICD-11: 8B61] Phase 2"
"T87749","Muscular dystrophy [ICD-11: 8C70] Phase 2"
"T87831","Peptic ulcer [ICD-11: DA61] Phase 3"
"T87831","Postoperative inflammation [ICD-11: 1A00-CA43] Investigative"
"T87871","Mature B-cell leukaemia [ICD-11: 2A82] Phase 2"
"T87871","Mature B-cell lymphoma [ICD-11: 2A85] Phase 2"
"T87871","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T87871","Leukaemia [ICD-11: 2A60-2B33] Phase 1"
"T87875","Acute diabete complication [ICD-11: 5A2Y] Phase 2"
"T87875","Type 2 diabetes mellitus [ICD-11: 5A11] Phase 2"
"T87939","Amyloidosis [ICD-11: 5D00] Phase 3"
"T87946","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2"
"T87946","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T87946","Head and neck cancer [ICD-11: 2D42] Phase 2"
"T87946","Leukaemia [ICD-11: 2A60-2B33] Phase 2"
"T87946","Rheumatoid arthritis [ICD-11: FA20] Phase 2"
"T87946","Squamous cell carcinoma [ICD-11: 2B60-2D01] Phase 2"
"T87946","Sepsis [ICD-11: 1G40-1G41] Discontinued in Phase 2"
"T87946","Alzheimer disease [ICD-11: 8A20] Discontinued in Phase 1"
"T87946","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Terminated"
"T87975","Seborrhoeic dermatitis [ICD-11: EA81] Approved"
"T88015","COVID-19 [ICD-11: 1D6Y] Phase 3 Trial"
"T88015","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Phase 3 Trial"
"T88015","Coronavirus infection [ICD-11: 1D92] Preclinical"
"T88015","Middle East Respiratory Syndrome [ICD-11: 1D64] Preclinical"
"T88015","Severe acute respiratory syndrome [ICD-11: 1D65] Preclinical"
"T88023","Hodgkin lymphoma [ICD-11: 2B30] Approved"
"T88023","Lymphoma [ICD-11: 2A80-2A86] Phase 2"
"T88023","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 2"
"T88023","Mature T-cell lymphoma [ICD-11: 2A90] Phase 2"
"T88023","Mycosis fungoides [ICD-11: 2B01] Phase 2"
"T88023","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T88023","B-cell lymphoma [ICD-11: 2A86] Phase 1/2"
"T88023","Immune system disease [ICD-11: 4A01-4B41] Phase 1/2"
"T88023","Immunoproliferative disorder [ICD-11: 2B32] Phase 1/2"
"T88023","Leukaemia [ICD-11: 2A60-2B33] Phase 1/2"
"T88023","Lymphatic vessel/lymph nodes disorder [ICD-11: BD9Z] Phase 1/2"
"T88023","Multiple myeloma [ICD-11: 2A83] Phase 1/2"
"T88023","Follicular lymphoma [ICD-11: 2A80] Phase 1"
"T88023","Diabetes mellitus [ICD-11: 5A10] Investigative"
"T88182","Bleeding disorder [ICD-11: GA20-GA21] Approved"
"T88182","Vitamin deficiency [ICD-11: 5B55-5B5F] Approved"
"T88185","Inborn lipid metabolism error [ICD-11: 5C52] Approved"
"T88185","Arterial occlusive disease [ICD-11: BD40] Phase 2"
"T88185","Cardiovascular disease [ICD-11: BA00-BE2Z] Phase 2"
"T88185","Cerebral ischaemic stroke [ICD-11: 8B11] Phase 2"
"T88185","Dyslipidemia [ICD-11: 5C80-5C81] Phase 2"
"T88185","Hyper-lipoproteinaemia [ICD-11: 5C80] Phase 2"
"T88185","Psoriasis [ICD-11: EA90] Clinical trial"
"T88185","Type 2 diabetes mellitus [ICD-11: 5A11] Discontinued in Phase 2"
"T88185","Depression [ICD-11: 6A70-6A7Z] Investigative"
"T88240","Bacterial infection [ICD-11: 1A00-1C4Z] Approved"
"T88240","Cystitis [ICD-11: GC00] Approved"
"T88240","Dermatitis herpetiformis [ICD-11: EB44] Approved"
"T88240","Glanders [ICD-11: 1B92] Approved"
"T88240","Gram-positive bacterial infection [ICD-11: 1B74-1F40] Approved"
"T88240","Malaria [ICD-11: 1F40-1F45] Approved"
"T88240","Respiratory infection [ICD-11: CA07-CA4Z] Approved"
"T88240","Rheumatic fever [ICD-11: 1B40] Approved"
"T88240","Urinary tract infection [ICD-11: GC08] Approved"
"T88240","HIV-infected patients with tuberculosis [ICD-11: 1B10-1B14] Investigative"
"T88285","Influenza [ICD-11: 1E30-1E32] Phase 2"
"T88304","Acute myeloid leukaemia [ICD-11: 2A60] Phase 3"
"T88304","Diffuse large B-cell lymphoma [ICD-11: 2A81] Phase 3"
"T88304","Myelodysplastic syndrome [ICD-11: 2A37] Phase 3"
"T88304","Myeloproliferative neoplasm [ICD-11: 2A20] Phase 3"
"T88304","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T88304","Bladder cancer [ICD-11: 2C94] Phase 2"
"T88304","Kaposi sarcoma [ICD-11: 2B57] Phase 2"
"T88304","Lung cancer [ICD-11: 2C25] Phase 2"
"T88304","Pancreatic cancer [ICD-11: 2C10] Phase 2"
"T88304","Brain cancer [ICD-11: 2A00] Investigative"
"T88318","Virus infection [ICD-11: 1A24-1D9Z] Phase 3"
"T88318","Diabetic foot ulcer [ICD-11: BD54] Phase 2"
"T88318","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Phase 2"
"T88318","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T88318","Transplant rejection [ICD-11: NE84] Phase 2"
"T88318","Melanoma [ICD-11: 2C30] Phase 1/2"
"T88318","Parkinsonism [ICD-11: 8A00] Phase 1"
"T88318","Psoriasis [ICD-11: EA90] Phase 1"
"T88318","Cardiac arrhythmia [ICD-11: BC9Z] Discontinued in Phase 3"
"T88318","Supraventricular tachyarrhythmia [ICD-11: BC81] Discontinued in Phase 3"
"T88318","Postoperative inflammation [ICD-11: 1A00-CA43] Terminated"
"T88322","Liver cancer [ICD-11: 2C12] Phase 1/2"
"T88322","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T88338","Bacterial infection [ICD-11: 1A00-1C4Z] Approved"
"T88338","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Approved"
"T88338","Pneumonia [ICD-11: CA40] Approved"
"T88338","Gram-positive bacterial infection [ICD-11: 1B74-1F40] Phase 2"
"T88360","Viral encephalitis [ICD-11: 1C80] Phase 2"
"T88360","Virus infection [ICD-11: 1A24-1D9Z] Phase 2"
"T88430","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T88452","Asthma [ICD-11: CA23] Approved"
"T88452","Postoperative inflammation [ICD-11: 1A00-CA43] Approved"
"T88452","Respiratory system disease [ICD-11: CB40-CB7Z] Approved"
"T88452","Retinopathy [ICD-11: 9B71] Approved"
"T88479","Inborn lipid metabolism error [ICD-11: 5C52] Phase 3"
"T88483","Diffuse large B-cell lymphoma [ICD-11: 2A81] Phase 2"
"T88483","Keloid/hypertrophic scar [ICD-11: EE60] Phase 2"
"T88483","Mature B-cell leukaemia [ICD-11: 2A82] Phase 2"
"T88483","Mycosis fungoides [ICD-11: 2B01] Phase 2"
"T88483","Systemic sclerosis [ICD-11: 4A42] Phase 2"
"T88505","Ataxic disorder [ICD-11: 8A03] Phase 2"
"T88505","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T88505","Glaucoma [ICD-11: 9C61] Phase 2"
"T88505","Lung cancer [ICD-11: 2C25] Phase 2"
"T88505","Macular degeneration [ICD-11: 9B75] Phase 2"
"T88505","Melanoma [ICD-11: 2C30] Phase 2"
"T88505","Mental/behavioural/neurodevelopmental disorder [ICD-11: 6E20-6E8Z] Phase 2"
"T88505","Pulmonary hypertension [ICD-11: BB01] Phase 2"
"T88505","Subarachnoid haemorrhage [ICD-11: 8B01] Phase 2"
"T88505","Urinary system clinical sympton [ICD-11: MF8Y] Phase 2"
"T88505","Non-alcoholic fatty liver disease [ICD-11: DB92] Phase 1"
"T88505","Alpha-1-antitrypsin deficiency [ICD-11: 5C5A] Preclinical"
"T88505","Motor neuron disease [ICD-11: 8B60] Preclinical"
"T88505","Multiple sclerosis [ICD-11: 8A40] Preclinical"
"T88531","Acute diabete complication [ICD-11: 5A2Y] Investigative"
"T88537","Alzheimer disease [ICD-11: 8A20] Phase 2"
"T88537","Type 2 diabetes mellitus [ICD-11: 5A11] Phase 2"
"T88537","Ataxic disorder [ICD-11: 8A03] Phase 1/2"
"T88537","Muscular dystrophy [ICD-11: 8C70] Phase 1/2"
"T88547","COVID-19 [ICD-11: 1D6Y] Investigative"
"T88547","Schizophrenia [ICD-11: 6A20] Investigative"
"T88569","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1"
"T88569","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T88595","COVID-19 [ICD-11: 1D6Y] Phase 2/3 Trial"
"T88595","Middle East Respiratory Syndrome [ICD-11: 1D64] Phase 2/3 Trial"
"T88595","Severe acute respiratory syndrome [ICD-11: 1D65] Preclinical"
"T88637","Cardiomyopathy [ICD-11: BC43] Phase 3"
"T88656","Lung cancer [ICD-11: 2C25] Phase 2"
"T88656","Pancreatic cancer [ICD-11: 2C10] Phase 2"
"T88697","Hyper-lipoproteinaemia [ICD-11: 5C80] Phase 2"
"T88697","Non-alcoholic fatty liver disease [ICD-11: DB92] Phase 2"
"T88697","Type 2 diabetes mellitus [ICD-11: 5A11] Phase 2"
"T88714","Heart failure [ICD-11: BD10-BD1Z] Phase 2"
"T88714","Asthma [ICD-11: CA23] Discontinued in Phase 2"
"T88729","Obesity [ICD-11: 5B80-5B81] Phase 2"
"T88752","Alzheimer disease [ICD-11: 8A20] Terminated"
"T88806","Lung cancer [ICD-11: 2C25] Phase 2"
"T88806","Renal cell carcinoma [ICD-11: 2C90] Phase 2"
"T88806","Melanoma [ICD-11: 2C30] Phase 1"
"T88806","Herpes simplex infection [ICD-11: 1F00] Terminated"
"T88847","Muscular dystrophy [ICD-11: 8C70] Approved"
"T88887","Bowel habit change [ICD-11: ME05] Approved"
"T88887","Postoperative inflammation [ICD-11: 1A00-CA43] Approved"
"T88975","Arterial occlusive disease [ICD-11: BD40] Approved"
"T88975","Asthma [ICD-11: CA23] Approved"
"T88975","Heart failure [ICD-11: BD10-BD1Z] Approved"
"T88975","Thrombocytosis [ICD-11: 3B63] Approved"
"T88975","Cardiovascular disease [ICD-11: BA00-BE2Z] Discontinued in Phase 1"
"T89034","Angina pectoris [ICD-11: BA40] Approved"
"T89034","Bleeding disorder [ICD-11: GA20-GA21] Approved"
"T89034","Menopausal disorder [ICD-11: GA30] Approved"
"T89034","Myocardial infarction [ICD-11: BA41-BA43] Approved"
"T89034","Procedure injury [ICD-11: NE81] Approved"
"T89034","Pulmonary thromboembolism [ICD-11: BB00] Approved"
"T89034","Supraventricular tachyarrhythmia [ICD-11: BC81] Approved"
"T89034","Cerebral ischaemic stroke [ICD-11: 8B11] Phase 3"
"T89034","Alzheimer disease [ICD-11: 8A20] Phase 2/3"
"T89034","Retinopathy [ICD-11: 9B71] Phase 2"
"T89034","Otitis media [ICD-11: AA80-AB0Z] Clinical trial"
"T89034","Cerebral ischaemia [ICD-11: 8B1Z] Investigative"
"T89034","Menstrual cycle bleeding disorder [ICD-11: GA20] Investigative"
"T89034","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"T89039","COVID-19 [ICD-11: 1D6Y] Investigative"
"T89039","Schizophrenia [ICD-11: 6A20] Investigative"
"T89041","Prostate cancer [ICD-11: 2C82] Approved"
"T89041","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T89055","Lung cancer [ICD-11: 2C25] Phase 3"
"T89055","Melanoma [ICD-11: 2C30] Phase 3"
"T89055","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T89055","Thyroid cancer [ICD-11: 2D10] Phase 3"
"T89055","Cardiac arrest [ICD-11: MC82] Investigative"
"T89083","COVID-19 [ICD-11: 1D6Y] Phase 2 Trial"
"T89086","Nasopharyngitis [ICD-11: CA00] Approved"
"T89147","Pain [ICD-11: MG30-MG3Z] Phase 2"
"T89176","Clostridium difficile enterocolitis [ICD-11: 1A04] Phase 1"
"T89213","Cardiovascular disease [ICD-11: BA00-BE2Z] Discontinued in Phase 2"
"T89213","Heart disease [ICD-11: BA41-BA42] Preclinical"
"T89213","Hypertension [ICD-11: BA00-BA04] Preclinical"
"T89213","Obesity [ICD-11: 5B80-5B81] Preclinical"
"T89213","Binge eating disorder [ICD-11: 6B82] Terminated"
"T89234","Haemolytic anemia [ICD-11: 3A20-3A2Z] Phase 2"
"T89251","Ovarian dysfunction [ICD-11: 5A80] Phase 2/3"
"T89360","Immune system disease [ICD-11: 4A01-4B41] Approved"
"T89360","Pemphigus [ICD-11: EB40] Approved"
"T89360","Transplant rejection [ICD-11: NE84] Approved"
"T89361","Breast cancer [ICD-11: 2C60-2C6Y] Approved"
"T89361","Lung cancer [ICD-11: 2C25] Approved"
"T89361","Psoriasis [ICD-11: EA90] Approved"
"T89361","Schizophrenia [ICD-11: 6A20] Approved"
"T89361","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"T89361","Brain cancer [ICD-11: 2A00] Phase 1/2"
"T89361","Retina cancer [ICD-11: 2D02] Terminated"
"T89415","COVID-19 [ICD-11: 1D6Y] Phase 2 Trial"
"T89458","Skin disease [ICD-11: EA00-EM0Z] Preclinical"
"T89515","Anxiety disorder [ICD-11: 6B00-6B0Z] Approved"
"T89515","Breast cancer [ICD-11: 2C60-2C6Y] Approved"
"T89515","Indeterminate colitis [ICD-11: DD72] Approved"
"T89515","Liver vascular disorder [ICD-11: DB98] Approved"
"T89515","Malaria [ICD-11: 1F40-1F45] Approved"
"T89515","Mature T-cell lymphoma [ICD-11: 2A90] Approved"
"T89515","Psoriasis [ICD-11: EA90] Approved"
"T89515","Toxoplasmosis [ICD-11: 1F57] Approved"
"T89515","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T89515","Leukaemia [ICD-11: 2A60-2B33] Withdrawn from market"
"T89515","Gram-positive bacterial infection [ICD-11: 1B74-1F40] Investigative"
"T89529","Ophthalmic devices/implants/grafts injury [ICD-11: PK97] Approved"
"T89529","Postoperative inflammation [ICD-11: 1A00-CA43] Approved"
"T89529","Metabolic disorder [ICD-11: 5C50-5D2Z] Phase 2"
"T89529","Type 2 diabetes mellitus [ICD-11: 5A11] Phase 2"
"T89534","Acne vulgaris [ICD-11: ED80] Approved"
"T89534","Acquired prion disease [ICD-11: 8E01] Approved"
"T89534","Adrenal cancer [ICD-11: 2D11] Approved"
"T89534","Breast cancer [ICD-11: 2C60-2C6Y] Approved"
"T89534","Contraceptive management [ICD-11: QA21] Approved"
"T89534","Dyspareunia [ICD-11: GA12] Approved"
"T89534","Female infertility [ICD-11: GA31] Approved"
"T89534","Low bone mass disorder [ICD-11: FB83] Approved"
"T89534","Male infertility [ICD-11: GB04] Approved"
"T89534","Menopausal disorder [ICD-11: GA30] Approved"
"T89534","Menstrual cycle bleeding disorder [ICD-11: GA20] Approved"
"T89534","Multiple sclerosis [ICD-11: 8A40] Approved"
"T89534","Pituitary gland disorder [ICD-11: 5A60-5A61] Approved"
"T89534","Skeletal anomaly [ICD-11: LD24] Approved"
"T89534","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"T89534","Vaginitis [ICD-11: GA02] Approved"
"T89534","Virus infection [ICD-11: 1A24-1D9Z] Approved"
"T89534","Endometriosis [ICD-11: GA10] Phase 3"
"T89534","Female genital tract noninflammatory disorder [ICD-11: GA1Y] Phase 3"
"T89534","Female pelvic pain [ICD-11: GA34] Phase 3"
"T89534","Hyper-lipoproteinaemia [ICD-11: 5C80] Phase 3"
"T89534","Breast in situ carcinoma [ICD-11: 2E65] Phase 2"
"T89534","Diabetes mellitus [ICD-11: 5A10] Phase 2"
"T89534","Prostate cancer [ICD-11: 2C82] Phase 2"
"T89534","Brain cancer [ICD-11: 2A00] Phase 1"
"T89534","Metastatic tumour [ICD-11: 2D50-2E2Z] Phase 1"
"T89534","Irregularities [ICD-11: N.A.] Withdrawn from market"
"T89534","Trematode disease [ICD-11: 1F8Y] Withdrawn from market"
"T89534","Pain [ICD-11: MG30-MG3Z] Discontinued in Phase 3"
"T89534","Eye disorder [ICD-11: 9A01-9A0Z] Discontinued in Phase 2"
"T89534","Dissociative neurological symptom disorder [ICD-11: 6B60] Discontinued in Phase 1"
"T89534","Thrombocytopenia [ICD-11: 3B64] Discontinued in Phase 1"
"T89534","Atrophy [ICD-11: 9A2Y-9C40] Preclinical"
"T89534","Joint pain [ICD-11: ME82] Preclinical"
"T89534","Sexual dysfunction [ICD-11: HA00-HA01] Preclinical"
"T89534","Leukaemia [ICD-11: 2A60-2B33] Investigative"
"T89573","Staphylococcal/streptococcal disease [ICD-11: 1B5Y] Preclinical"
"T89592","Middle East Respiratory Syndrome [ICD-11: 1D64] Phase 2/3 Trial"
"T89592","COVID-19 [ICD-11: 1D6Y] Preclinical"
"T89592","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Preclinical"
"T89592","Severe acute respiratory syndrome [ICD-11: 1D65] Preclinical"
"T89636","Middle East Respiratory Syndrome [ICD-11: 1D64] Preclinical"
"T89636","Severe acute respiratory syndrome [ICD-11: 1D65] Preclinical"
"T89658","COVID-19 [ICD-11: 1D6Y] Phase 3 Trial"
"T89658","Middle East Respiratory Syndrome [ICD-11: 1D64] Phase 3 Trial"
"T89658","Severe acute respiratory syndrome [ICD-11: 1D65] Phase 3 Trial"
"T89658","Hepatitis virus infection [ICD-11: 1E50-1E51] Phase 1 Trial"
"T89697","Depression [ICD-11: 6A70-6A7Z] Approved"
"T89697","B-cell lymphoma [ICD-11: 2A86] Phase 3"
"T89697","Brain cancer [ICD-11: 2A00] Phase 3"
"T89697","Colorectal cancer [ICD-11: 2B91] Phase 3"
"T89697","Head and neck cancer [ICD-11: 2D42] Phase 3"
"T89697","Lung cancer [ICD-11: 2C25] Phase 3"
"T89697","Lymphoma [ICD-11: 2A80-2A86] Phase 3"
"T89697","Melanoma [ICD-11: 2C30] Phase 3"
"T89697","Nasopharyngeal cancer [ICD-11: 2B6B] Phase 3"
"T89697","Neuroendocrine carcinoma [ICD-11: 2C34] Phase 3"
"T89697","Ovarian cancer [ICD-11: 2C73] Phase 3"
"T89697","Renal cell carcinoma [ICD-11: 2C90] Phase 3"
"T89697","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T89697","Stomach cancer [ICD-11: 2B72] Phase 3"
"T89697","Ureteral cancer [ICD-11: 2C92] Phase 3"
"T89697","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2/3"
"T89697","Pancreatic cancer [ICD-11: 2C10] Phase 2/3"
"T89697","Prostate cancer [ICD-11: 2C82] Phase 2/3"
"T89736","COVID-19 [ICD-11: 1D6Y] Phase 2 Trial"
"T89736","Middle East Respiratory Syndrome [ICD-11: 1D64] Phase 2 Trial"
"T89736","Severe acute respiratory syndrome [ICD-11: 1D65] Phase 2 Trial"
"T89736","Substance abuse [ICD-11: 6C40] Phase 2 Trial"
"T89736","Malignant haematopoietic neoplasm [ICD-11: 2B33] Preclinical"
"T89747","Myeloproliferative neoplasm [ICD-11: 2A20] Discontinued in Phase 2"
"T89772","Motor neuron disease [ICD-11: 8B60] Discontinued in Phase 2"
"T89826","COVID-19 [ICD-11: 1D6Y] Preclinical"
"T89826","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Preclinical"
"T89826","Middle East Respiratory Syndrome [ICD-11: 1D64] Preclinical"
"T89826","Severe acute respiratory syndrome [ICD-11: 1D65] Preclinical"
"T89846","Virus infection [ICD-11: 1A24-1D9Z] Discontinued in Phase 2"
"T89873","Lymphoma [ICD-11: 2A80-2A86] Phase 1/2"
"T89879","COVID-19 [ICD-11: 1D6Y] Phase 3 Trial"
"T89879","Middle East Respiratory Syndrome [ICD-11: 1D64] Phase 3 Trial"
"T89879","Severe acute respiratory syndrome [ICD-11: 1D65] Phase 3 Trial"
"T89879","Hepatitis virus infection [ICD-11: 1E50-1E51] Phase 1 Trial"
"T89883","Fever [ICD-11: MG26] Approved"
"T89883","Muscular dystrophy [ICD-11: 8C70] Phase 1"
"T89917","Coronavirus infection [ICD-11: 1D92] Preclinical"
"T89917","Middle East Respiratory Syndrome [ICD-11: 1D64] Preclinical"
"T89917","Severe acute respiratory syndrome [ICD-11: 1D65] Preclinical"
"T89918","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T89950","Migraine [ICD-11: 8A80] Approved"
"T89950","Asthma [ICD-11: CA23] Discontinued in Phase 2"
"T89988","Chronic kidney disease [ICD-11: GB61] Phase 2"
"T89988","Chronic obstructive pulmonary disease [ICD-11: CA22] Phase 2"
"T89988","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Phase 2"
"T89988","Metastatic tumour [ICD-11: 2D50-2E2Z] Phase 2"
"T89988","Multiple sclerosis [ICD-11: 8A40] Phase 2"
"T89988","Pancreatic cancer [ICD-11: 2C10] Phase 2"
"T89988","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T89988","Viral encephalitis [ICD-11: 1C80] Phase 2"
"T89988","Chronic pain [ICD-11: MG30] Phase 1"
"T89988","Insulin-resistance syndrome [ICD-11: 5A44] Phase 1"
"T89988","Melanoma [ICD-11: 2C30] Phase 1"
"T89988","Retinopathy [ICD-11: 9B71] Phase 1"
"T89988","Rheumatoid arthritis [ICD-11: FA20] Phase 1"
"T89988","Arterial occlusive disease [ICD-11: BD40] Terminated"
"T89988","Postoperative inflammation [ICD-11: 1A00-CA43] Terminated"
"T89988","Alzheimer disease [ICD-11: 8A20] Investigative"
"T89988","General pain disorder [ICD-11: 8E43] Investigative"
"T90035","Middle East Respiratory Syndrome [ICD-11: 1D64] Preclinical"
"T90038","COVID-19 [ICD-11: 1D6Y] Phase 3 Trial"
"T90038","Hyperlipidemia [ICD-11: 5C80] Phase 3 Trial"
"T90048","COVID-19 [ICD-11: 1D6Y] Phase 3 Trial"
"T90048","Rheumatoid arthritis [ICD-11: FA20] Phase 3 Trial"
"T90070","COVID-19 [ICD-11: 1D6Y] Phase 2 Trial"
"T90286","Nasopharyngeal cancer [ICD-11: 2B6B] Investigative"
"T90391","Anxiety disorder [ICD-11: 6B00-6B0Z] Phase 2"
"T90457","Hepatitis virus infection [ICD-11: 1E50-1E51] Phase 1"
"T90553","Peritoneal cancer [ICD-11: 2C51] Phase 1/2"
"T90553","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T90572","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T90572","Prostate cancer [ICD-11: 2C82] Phase 2"
"T90628","Choroidal dystrophy [ICD-11: 9B61] Phase 1/2"
"T90648","Melanoma [ICD-11: 2C30] Phase 2"
"T90648","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T90648","Parkinsonism [ICD-11: 8A00] Phase 1"
"T90665","Anxiety disorder [ICD-11: 6B00-6B0Z] Investigative"
"T90672","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Preclinical"
"T90695","Hydrocephalus [ICD-11: 8D64] Approved"
"T90695","Multiple myeloma [ICD-11: 2A83] Approved"
"T90695","Transplant rejection [ICD-11: NE84] Approved"
